customer_id,age,gender,region,annual_income,recency_days,frequency_last_year,monetary_last_year,avg_basket_value,online_purchase_ratio,preferred_category,cluster,segment_name
C10757,25,Female,South,50172.48,43.9,6,171.92,31.05,0.76,Groceries,0,Price-Sensitive / Occasional Shoppers
C10758,28,Female,West,105785.13,8.2,26,4094.44,160.45,0.34,Fashion,2,High-Value Loyalists
C10759,33,Non-binary,South,28660.98,18.6,12,521.43,42.26,0.46,Sports,0,Price-Sensitive / Occasional Shoppers
C10760,33,Female,South,88540.99,61.6,3,347.53,131.89,0.19,Groceries,4,At-Risk / Churning
C10761,39,Male,North,106856.97,15.9,27,4410.8,162.09,0.46,Electronics,2,High-Value Loyalists
C10762,43,Male,North,95132.59,3.7,30,3302.4,109.54,0.54,Electronics,2,High-Value Loyalists
C10763,43,Female,East,83409.54,21.3,20,2790.68,142.79,0.47,Sports,2,High-Value Loyalists
C10764,33,Female,East,50004.03,53.5,6,139.41,21.68,0.69,Beauty,0,Price-Sensitive / Occasional Shoppers
C10765,40,Non-binary,West,64663.31,10.0,18,3303.8,185.39,0.37,Groceries,2,High-Value Loyalists
C10766,31,Female,West,66716.73,2.9,26,510.35,19.26,0.94,Groceries,3,Young Digital Shoppers
C10767,50,Male,North,111474.83,9.1,29,3568.81,123.95,0.6,Fashion,2,High-Value Loyalists
C10768,27,Male,West,92637.08,1.1,30,4349.35,146.64,0.48,Home & Living,2,High-Value Loyalists
C10769,41,Female,South,67290.31,12.6,1,414.12,395.76,0.55,Home & Living,1,Infrequent Big Spenders
C10770,28,Male,East,44212.16,6.5,16,1329.05,83.91,1.0,Fashion,3,Young Digital Shoppers
C10771,40,Male,East,38647.16,32.8,13,469.29,35.62,0.37,Sports,0,Price-Sensitive / Occasional Shoppers
C10772,53,Female,East,74834.64,27.1,5,449.6,82.16,0.93,Home & Living,0,Price-Sensitive / Occasional Shoppers
C10773,37,Male,East,82202.34,24.0,2,290.17,143.61,0.41,Electronics,0,Price-Sensitive / Occasional Shoppers
C10774,47,Male,West,103227.17,6.0,35,6018.08,170.53,0.65,Home & Living,2,High-Value Loyalists
C10775,28,Female,West,36981.0,34.8,8,292.25,38.68,0.62,Groceries,0,Price-Sensitive / Occasional Shoppers
C10776,25,Female,North,74248.6,110.6,1,144.56,144.56,0.33,Fashion,4,At-Risk / Churning
C10777,48,Male,West,86570.2,10.7,21,2253.37,105.64,0.66,Electronics,2,High-Value Loyalists
C10778,37,Female,North,87214.38,46.9,6,444.87,80.84,0.52,Beauty,0,Price-Sensitive / Occasional Shoppers
C10779,18,Male,South,30574.59,44.7,5,85.54,16.14,0.79,Electronics,3,Young Digital Shoppers
C10780,31,Female,North,53724.93,9.9,13,913.48,72.7,0.88,Electronics,3,Young Digital Shoppers
C10781,34,Female,South,42345.84,24.0,6,211.48,34.14,0.45,Sports,0,Price-Sensitive / Occasional Shoppers
C10782,43,Female,South,49222.68,14.3,17,246.58,14.22,0.64,Groceries,0,Price-Sensitive / Occasional Shoppers
C10783,33,Male,North,32758.76,74.7,2,159.26,97.95,0.28,Groceries,4,At-Risk / Churning
C10784,24,Female,South,42604.92,32.1,8,200.9,26.18,0.33,Home & Living,0,Price-Sensitive / Occasional Shoppers
C10785,19,Male,South,69096.66,1.7,22,1010.02,45.28,0.93,Electronics,3,Young Digital Shoppers
C10786,42,Male,East,35533.51,37.5,1,87.0,61.54,0.66,Sports,0,Price-Sensitive / Occasional Shoppers
C10787,21,Male,South,63356.26,4.6,13,972.74,72.69,0.81,Beauty,3,Young Digital Shoppers
C10788,55,Female,North,39901.05,52.8,4,106.05,27.78,0.13,Sports,4,At-Risk / Churning
C10789,39,Male,North,41925.37,129.4,5,201.08,41.79,0.47,Electronics,4,At-Risk / Churning
C10790,28,Male,North,46830.49,7.0,19,900.93,46.46,0.86,Fashion,3,Young Digital Shoppers
C10791,40,Male,South,35499.64,10.0,13,640.75,50.87,0.53,Electronics,0,Price-Sensitive / Occasional Shoppers
C10792,21,Male,South,34358.14,11.2,20,749.16,37.58,0.87,Sports,3,Young Digital Shoppers
C10793,43,Male,North,105327.08,4.3,29,3392.1,116.32,0.32,Home & Living,2,High-Value Loyalists
C10794,42,Female,South,99665.06,14.7,21,2960.49,141.49,0.65,Fashion,2,High-Value Loyalists
C10795,29,Male,South,61571.25,4.8,14,855.7,60.97,0.94,Groceries,3,Young Digital Shoppers
C10796,38,Female,North,91762.57,11.6,33,2495.63,75.52,0.66,Sports,2,High-Value Loyalists
C10797,56,Male,West,87474.66,8.9,32,2588.23,81.8,0.54,Electronics,2,High-Value Loyalists
C10798,62,Female,South,48028.99,99.2,4,64.42,17.75,0.45,Beauty,4,At-Risk / Churning
C10799,48,Female,South,34114.4,88.1,5,147.02,30.29,0.23,Beauty,4,At-Risk / Churning
C10800,74,Male,East,70571.07,102.4,3,20.0,7.37,0.48,Fashion,4,At-Risk / Churning
C10801,24,Male,East,50856.47,2.9,23,593.49,25.45,1.0,Electronics,3,Young Digital Shoppers
C10802,30,Male,West,62498.2,33.6,1,315.29,315.29,0.88,Beauty,1,Infrequent Big Spenders
C10803,18,Female,South,65231.13,4.0,12,293.45,24.16,0.21,Groceries,0,Price-Sensitive / Occasional Shoppers
C10804,30,Female,East,81368.34,1.0,15,4458.73,299.37,0.86,Sports,2,High-Value Loyalists
C10805,49,Male,North,85741.0,9.2,28,2801.83,100.34,0.47,Beauty,2,High-Value Loyalists
C10806,41,Female,East,62547.35,119.6,3,388.77,145.96,0.0,Sports,4,At-Risk / Churning
C10807,24,Male,South,93268.22,15.3,23,3051.01,131.0,0.6,Home & Living,2,High-Value Loyalists
C10808,52,Female,North,46959.88,12.6,10,246.13,24.38,0.6,Fashion,0,Price-Sensitive / Occasional Shoppers
C10809,19,Male,East,56557.53,27.8,6,144.65,22.89,0.78,Beauty,3,Young Digital Shoppers
C10810,27,Male,North,113158.28,7.6,33,3683.17,112.51,0.43,Beauty,2,High-Value Loyalists
C10811,50,Male,North,91792.38,13.1,31,3401.58,111.38,0.49,Beauty,2,High-Value Loyalists
C10812,36,Male,North,45695.4,36.9,7,288.16,38.7,0.67,Electronics,0,Price-Sensitive / Occasional Shoppers
C10813,41,Female,South,63908.59,27.5,7,566.55,86.32,0.48,Home & Living,0,Price-Sensitive / Occasional Shoppers
C10814,44,Female,East,107758.28,11.8,36,3709.65,101.98,0.35,Home & Living,2,High-Value Loyalists
C10815,20,Male,South,52572.2,30.8,5,246.91,52.98,0.54,Home & Living,0,Price-Sensitive / Occasional Shoppers
C10816,32,Female,South,24850.1,31.2,5,234.53,43.19,0.49,Groceries,0,Price-Sensitive / Occasional Shoppers
C10817,42,Male,South,44829.76,23.0,17,450.77,26.5,0.17,Fashion,0,Price-Sensitive / Occasional Shoppers
C10818,48,Female,East,55473.29,87.4,3,419.6,123.83,0.37,Electronics,4,At-Risk / Churning
C10819,22,Male,South,26194.96,7.1,29,1087.47,37.15,0.93,Fashion,3,Young Digital Shoppers
C10820,60,Male,South,121783.06,12.0,28,3346.8,118.64,0.44,Electronics,2,High-Value Loyalists
C10821,34,Female,South,31427.82,19.6,10,244.07,25.09,0.43,Groceries,0,Price-Sensitive / Occasional Shoppers
C10822,18,Female,West,24170.41,6.0,19,1071.26,54.99,0.84,Home & Living,3,Young Digital Shoppers
C10823,68,Female,North,53515.46,83.7,8,232.73,29.27,0.46,Groceries,4,At-Risk / Churning
C10824,32,Male,West,46505.01,26.4,5,362.58,77.96,0.89,Sports,3,Young Digital Shoppers
C10825,39,Female,North,112061.3,15.4,23,2861.49,122.42,0.88,Fashion,2,High-Value Loyalists
C10826,40,Female,East,47723.13,29.4,16,264.75,16.11,0.43,Home & Living,0,Price-Sensitive / Occasional Shoppers
C10827,31,Male,North,61241.44,4.2,20,587.46,29.28,0.81,Groceries,3,Young Digital Shoppers
C10828,23,Male,North,29024.33,41.8,1,88.96,88.96,0.28,Fashion,0,Price-Sensitive / Occasional Shoppers
C10829,34,Male,North,68081.21,1.0,20,653.31,31.88,0.78,Fashion,3,Young Digital Shoppers
C10830,38,Female,West,74100.68,28.9,1,144.66,96.82,0.37,Fashion,0,Price-Sensitive / Occasional Shoppers
C10831,38,Male,West,59561.83,21.5,10,480.26,48.7,0.67,Groceries,0,Price-Sensitive / Occasional Shoppers
C10832,20,Male,East,69656.43,1.0,17,664.94,38.5,1.0,Sports,3,Young Digital Shoppers
C10833,49,Male,East,53431.16,81.7,1,268.0,268.0,0.35,Fashion,1,Infrequent Big Spenders
C10834,58,Male,South,37968.62,104.2,2,94.14,50.75,0.31,Groceries,4,At-Risk / Churning
C10835,29,Male,East,66669.92,13.5,12,452.5,38.02,0.63,Groceries,0,Price-Sensitive / Occasional Shoppers
C10836,70,Male,East,48323.93,39.1,4,213.63,53.43,0.32,Fashion,4,At-Risk / Churning
C10837,29,Male,North,67046.31,35.5,2,72.37,47.34,0.68,Electronics,0,Price-Sensitive / Occasional Shoppers
C10838,45,Male,South,46846.09,22.9,12,510.36,43.43,0.62,Electronics,0,Price-Sensitive / Occasional Shoppers
C10839,33,Female,North,52506.84,27.5,11,646.19,57.07,0.73,Home & Living,0,Price-Sensitive / Occasional Shoppers
C10840,47,Male,North,89122.96,1.2,29,3307.01,112.76,0.65,Fashion,2,High-Value Loyalists
C10841,51,Male,North,33795.67,70.9,2,342.9,152.09,0.16,Groceries,4,At-Risk / Churning
C10842,46,Female,South,60978.5,31.7,10,600.38,62.05,0.23,Beauty,0,Price-Sensitive / Occasional Shoppers
C10843,51,Male,South,43570.01,15.2,10,505.92,49.91,0.4,Home & Living,0,Price-Sensitive / Occasional Shoppers
C10844,52,Female,East,96636.67,4.3,35,2790.35,78.79,0.76,Home & Living,2,High-Value Loyalists
C10845,53,Female,East,50809.14,30.1,6,243.21,41.14,0.91,Home & Living,0,Price-Sensitive / Occasional Shoppers
C10846,29,Male,South,47724.66,7.1,18,874.7,47.88,0.81,Home & Living,3,Young Digital Shoppers
C10847,55,Male,West,68643.67,85.2,1,77.78,77.78,0.19,Beauty,4,At-Risk / Churning
C10848,41,Female,West,55575.76,1.0,28,4579.34,163.63,0.45,Beauty,2,High-Value Loyalists
C10849,43,Female,West,39810.73,24.6,7,184.1,26.93,0.87,Electronics,0,Price-Sensitive / Occasional Shoppers
C10850,45,Male,South,97369.33,5.5,28,2890.19,103.26,0.69,Beauty,2,High-Value Loyalists
C10851,18,Female,West,55415.65,1.4,21,990.97,48.34,0.87,Home & Living,3,Young Digital Shoppers
C10852,27,Female,North,51376.55,59.6,7,57.32,7.77,0.58,Home & Living,0,Price-Sensitive / Occasional Shoppers
C10853,34,Female,West,47491.42,55.7,6,284.22,44.25,0.74,Groceries,0,Price-Sensitive / Occasional Shoppers
C10854,25,Male,East,43785.01,10.5,27,725.18,26.54,0.86,Fashion,3,Young Digital Shoppers
C10855,58,Female,East,57909.33,25.3,18,352.64,19.55,0.48,Electronics,0,Price-Sensitive / Occasional Shoppers
C10856,57,Male,West,68399.94,78.1,3,366.61,130.97,0.12,Home & Living,4,At-Risk / Churning
C10857,37,Female,North,19889.06,33.2,2,308.81,184.56,0.42,Home & Living,0,Price-Sensitive / Occasional Shoppers
C10858,18,Male,East,54309.78,1.0,14,777.43,56.26,0.94,Beauty,3,Young Digital Shoppers
C10859,18,Female,South,57471.94,34.7,16,489.44,30.71,0.26,Beauty,0,Price-Sensitive / Occasional Shoppers
C10860,33,Male,North,78851.03,74.2,1,473.92,473.92,0.44,Groceries,1,Infrequent Big Spenders
C10861,47,Female,West,87946.56,107.3,2,188.19,96.1,0.64,Fashion,4,At-Risk / Churning
C10862,46,Male,South,39333.54,91.5,1,194.7,194.7,0.19,Electronics,4,At-Risk / Churning
C10863,26,Female,West,74024.51,24.9,18,395.99,21.78,0.39,Beauty,0,Price-Sensitive / Occasional Shoppers
C10864,48,Female,East,72720.94,11.6,32,4088.53,129.79,0.68,Sports,2,High-Value Loyalists
C10865,52,Male,West,22099.57,13.6,5,326.25,63.59,0.69,Sports,0,Price-Sensitive / Occasional Shoppers
C10866,18,Male,South,56706.16,11.8,1,226.26,156.65,0.86,Fashion,3,Young Digital Shoppers
C10867,45,Male,West,38105.89,99.1,4,385.16,91.14,0.41,Beauty,4,At-Risk / Churning
C10868,37,Male,South,89696.55,4.5,33,2207.32,66.22,0.4,Fashion,2,High-Value Loyalists
C10869,18,Female,North,64216.17,11.4,13,193.56,14.74,0.87,Sports,3,Young Digital Shoppers
C10870,70,Male,South,15441.35,75.8,2,421.33,194.56,0.61,Home & Living,4,At-Risk / Churning
C10871,46,Female,South,64917.78,1.0,34,3073.93,89.81,0.36,Sports,2,High-Value Loyalists
C10872,18,Female,East,73283.35,50.1,3,153.44,46.09,0.72,Sports,0,Price-Sensitive / Occasional Shoppers
C10873,25,Female,West,33977.14,1.5,27,967.77,35.54,0.9,Beauty,3,Young Digital Shoppers
C10874,50,Female,East,16919.4,90.2,4,439.73,117.79,0.22,Sports,4,At-Risk / Churning
C10875,38,Male,North,15000.0,28.3,7,180.65,26.37,0.83,Sports,0,Price-Sensitive / Occasional Shoppers
C10876,26,Male,East,49239.29,1.5,20,606.22,31.08,0.97,Electronics,3,Young Digital Shoppers
C10877,18,Male,West,27786.43,12.2,14,838.75,60.54,0.93,Groceries,3,Young Digital Shoppers
C10878,48,Female,North,47447.24,70.7,4,285.94,74.78,0.78,Groceries,4,At-Risk / Churning
C10879,43,Female,West,41878.26,24.0,14,427.48,31.08,0.98,Home & Living,3,Young Digital Shoppers
C10880,57,Female,South,31882.43,33.7,7,335.35,47.67,0.61,Beauty,0,Price-Sensitive / Occasional Shoppers
C10881,49,Female,North,56272.68,106.4,10,318.7,32.28,0.2,Groceries,4,At-Risk / Churning
C10882,35,Male,East,51780.32,28.1,8,113.81,14.28,0.63,Beauty,0,Price-Sensitive / Occasional Shoppers
C10883,42,Female,North,66712.78,13.3,15,555.71,37.87,0.8,Fashion,3,Young Digital Shoppers
C10884,18,Male,West,53904.07,10.2,16,820.94,50.93,0.79,Groceries,3,Young Digital Shoppers
C10885,22,Male,West,44747.94,4.9,28,831.74,29.32,0.91,Home & Living,3,Young Digital Shoppers
C10886,18,Male,West,33516.02,6.7,24,414.0,16.98,0.84,Fashion,3,Young Digital Shoppers
C10887,37,Male,North,94144.69,15.3,31,2667.94,86.77,0.57,Electronics,2,High-Value Loyalists
C10888,29,Female,East,98152.69,7.4,31,3781.94,120.95,0.62,Electronics,2,High-Value Loyalists
C10889,30,Male,North,15000.0,83.2,1,315.69,232.65,0.0,Beauty,1,Infrequent Big Spenders
C10890,28,Female,South,41315.73,5.9,22,1235.84,56.24,0.89,Sports,3,Young Digital Shoppers
C10891,20,Female,West,42329.0,29.2,4,89.16,23.51,0.28,Sports,0,Price-Sensitive / Occasional Shoppers
C10892,27,Male,North,60998.19,8.4,17,666.95,39.43,0.89,Fashion,3,Young Digital Shoppers
C10893,32,Male,East,102608.39,10.4,29,3277.7,112.23,0.8,Beauty,2,High-Value Loyalists
C10894,62,Male,South,84667.35,77.7,6,325.67,51.51,0.17,Sports,4,At-Risk / Churning
C10895,20,Male,South,42911.14,38.1,3,392.2,131.4,0.7,Beauty,0,Price-Sensitive / Occasional Shoppers
C10896,31,Male,East,27987.21,4.2,24,1421.06,58.61,0.82,Beauty,3,Young Digital Shoppers
C10897,24,Male,East,58516.86,3.8,9,559.67,61.01,0.88,Home & Living,3,Young Digital Shoppers
C10898,34,Female,South,73981.71,1.8,20,661.88,32.63,0.86,Electronics,3,Young Digital Shoppers
C10899,27,Male,South,68046.65,1.0,9,413.12,44.76,0.37,Home & Living,0,Price-Sensitive / Occasional Shoppers
C10900,61,Male,East,32074.38,32.9,12,344.44,29.7,0.42,Fashion,0,Price-Sensitive / Occasional Shoppers
C10901,24,Male,South,38751.93,1.1,15,605.01,40.57,0.85,Fashion,3,Young Digital Shoppers
C10902,22,Female,North,103448.14,8.0,33,3701.53,112.53,0.53,Fashion,2,High-Value Loyalists
C10903,18,Female,West,62875.57,19.8,9,385.12,42.55,0.47,Fashion,0,Price-Sensitive / Occasional Shoppers
C10904,25,Female,South,54446.73,45.1,2,66.53,30.95,0.64,Sports,0,Price-Sensitive / Occasional Shoppers
C10905,55,Male,East,60834.47,120.4,1,589.3,589.3,0.04,Groceries,1,Infrequent Big Spenders
C10906,37,Male,South,50967.82,18.0,8,484.9,63.55,0.44,Beauty,0,Price-Sensitive / Occasional Shoppers
C10907,26,Male,East,91902.03,1.7,20,3569.22,179.36,0.28,Beauty,2,High-Value Loyalists
C10908,20,Male,North,57172.47,6.0,16,1009.95,64.87,0.75,Home & Living,3,Young Digital Shoppers
C10909,25,Female,West,60587.75,2.3,22,915.84,41.87,0.8,Sports,3,Young Digital Shoppers
C10910,48,Male,North,57409.39,81.2,2,77.31,35.55,0.36,Fashion,4,At-Risk / Churning
C10911,38,Female,North,47784.2,27.0,3,237.22,83.02,0.17,Groceries,0,Price-Sensitive / Occasional Shoppers
C10912,25,Male,West,77551.86,60.2,5,212.09,39.18,0.28,Groceries,0,Price-Sensitive / Occasional Shoppers
C10913,32,Female,East,37933.35,48.0,1,186.75,186.75,0.47,Home & Living,0,Price-Sensitive / Occasional Shoppers
C10914,32,Male,West,41814.93,25.1,3,166.09,54.3,0.5,Beauty,0,Price-Sensitive / Occasional Shoppers
C10915,46,Male,East,51228.6,29.3,4,87.59,20.41,0.56,Electronics,0,Price-Sensitive / Occasional Shoppers
C10916,37,Female,East,88601.6,5.2,46,2736.17,59.8,0.24,Groceries,2,High-Value Loyalists
C10917,35,Female,North,118021.09,11.7,27,3017.69,112.34,0.58,Sports,2,High-Value Loyalists
C10918,25,Female,North,71775.16,7.0,23,1111.97,47.63,0.9,Groceries,3,Young Digital Shoppers
C10919,40,Male,North,42287.32,23.9,11,373.76,34.83,1.0,Groceries,3,Young Digital Shoppers
C10920,43,Female,East,141234.58,3.2,24,3187.74,134.75,0.42,Groceries,2,High-Value Loyalists
C10921,18,Male,West,17897.53,31.6,1,316.64,316.64,0.34,Groceries,1,Infrequent Big Spenders
C10922,28,Male,North,100799.28,60.0,3,230.71,88.48,0.49,Electronics,4,At-Risk / Churning
C10923,35,Female,North,62485.43,8.3,19,306.12,16.05,0.5,Sports,0,Price-Sensitive / Occasional Shoppers
C10924,33,Female,South,87543.37,3.1,32,2651.91,82.43,0.42,Groceries,2,High-Value Loyalists
C10925,25,Female,North,30803.46,1.4,13,1342.06,106.45,0.92,Sports,3,Young Digital Shoppers
C10926,34,Female,East,103285.42,6.6,40,4075.25,100.66,0.75,Beauty,2,High-Value Loyalists
C10927,27,Female,North,69454.14,41.1,5,191.44,42.31,1.0,Electronics,3,Young Digital Shoppers
C10928,22,Female,North,41469.06,3.5,14,264.26,19.41,0.53,Electronics,0,Price-Sensitive / Occasional Shoppers
C10929,31,Male,East,52232.86,149.4,5,222.94,48.93,0.23,Sports,4,At-Risk / Churning
C10930,28,Female,North,36558.63,2.2,21,599.41,28.75,0.94,Fashion,3,Young Digital Shoppers
C10931,18,Male,West,56320.34,5.0,28,1271.39,45.0,0.8,Groceries,3,Young Digital Shoppers
C10932,58,Female,North,51855.59,29.3,10,393.05,39.86,0.49,Electronics,0,Price-Sensitive / Occasional Shoppers
C10933,69,Male,West,54143.69,73.6,1,348.82,348.82,0.37,Beauty,1,Infrequent Big Spenders
C10934,43,Male,South,69263.22,101.0,3,392.85,154.79,0.33,Fashion,4,At-Risk / Churning
C10935,27,Female,North,29493.81,1.9,9,897.46,100.76,1.0,Groceries,3,Young Digital Shoppers
C10936,35,Female,East,33521.82,25.6,4,123.04,30.75,0.54,Groceries,0,Price-Sensitive / Occasional Shoppers
C10937,34,Male,South,86647.92,11.0,35,5091.38,146.06,0.48,Fashion,2,High-Value Loyalists
C10938,29,Female,East,38774.43,1.0,4,163.59,38.52,0.9,Sports,3,Young Digital Shoppers
C10939,23,Female,West,73203.48,11.2,27,3845.76,145.04,0.25,Electronics,2,High-Value Loyalists
C10940,29,Male,North,55707.03,12.2,17,1350.52,78.7,0.8,Electronics,3,Young Digital Shoppers
C10941,36,Female,North,46519.7,51.1,4,185.04,47.68,0.75,Electronics,0,Price-Sensitive / Occasional Shoppers
C10942,41,Female,South,87668.35,7.6,38,2889.89,76.93,0.48,Electronics,2,High-Value Loyalists
C10943,47,Female,East,53515.05,29.6,14,586.94,42.15,0.7,Fashion,0,Price-Sensitive / Occasional Shoppers
C10944,45,Female,East,62927.74,35.7,16,711.82,44.14,0.62,Beauty,0,Price-Sensitive / Occasional Shoppers
C10945,23,Female,South,50538.12,6.2,21,920.8,43.11,0.95,Electronics,3,Young Digital Shoppers
C10946,72,Female,South,74639.23,127.1,3,260.4,78.01,0.46,Sports,4,At-Risk / Churning
C10947,19,Female,East,52925.66,35.2,3,129.0,39.34,0.75,Fashion,0,Price-Sensitive / Occasional Shoppers
C10948,18,Female,East,59317.65,14.4,5,325.52,63.89,0.97,Sports,3,Young Digital Shoppers
C10949,18,Male,South,42427.97,9.4,17,1321.93,76.35,0.88,Beauty,3,Young Digital Shoppers
C10950,31,Male,West,55796.33,12.3,15,517.98,34.97,0.72,Beauty,3,Young Digital Shoppers
C10951,40,Male,West,63194.51,3.8,21,1168.28,55.31,0.77,Sports,3,Young Digital Shoppers
C10952,26,Female,East,61734.48,3.0,10,1046.89,100.04,0.72,Beauty,3,Young Digital Shoppers
C10953,51,Male,West,106166.32,20.1,24,3478.69,142.16,0.48,Electronics,2,High-Value Loyalists
C10954,25,Male,South,66106.9,43.9,4,228.82,58.15,0.7,Groceries,0,Price-Sensitive / Occasional Shoppers
C10955,27,Female,North,19752.83,47.6,2,160.41,104.87,0.78,Beauty,0,Price-Sensitive / Occasional Shoppers
C10956,53,Male,North,61040.32,118.6,1,20.0,14.75,0.51,Electronics,4,At-Risk / Churning
C10957,51,Female,North,34314.46,43.4,8,433.05,56.62,0.26,Home & Living,0,Price-Sensitive / Occasional Shoppers
C10958,69,Male,West,45065.28,15.1,15,692.14,46.53,0.73,Electronics,0,Price-Sensitive / Occasional Shoppers
C10959,47,Male,West,29107.37,12.0,11,486.75,44.3,0.45,Beauty,0,Price-Sensitive / Occasional Shoppers
C10960,24,Female,South,75791.15,12.0,18,723.33,40.3,0.6,Electronics,3,Young Digital Shoppers
C10961,50,Male,East,64943.14,7.8,10,39.55,4.02,0.58,Fashion,0,Price-Sensitive / Occasional Shoppers
C10962,37,Male,North,104382.97,6.9,29,2396.92,81.39,0.64,Beauty,2,High-Value Loyalists
C10963,40,Male,East,99901.43,4.8,39,3312.42,84.26,0.58,Fashion,2,High-Value Loyalists
C10964,35,Male,North,56039.76,7.6,1,173.15,173.15,0.61,Beauty,0,Price-Sensitive / Occasional Shoppers
C10965,24,Male,South,51849.58,6.6,13,138.26,11.02,0.57,Beauty,0,Price-Sensitive / Occasional Shoppers
C10966,33,Male,North,20315.1,24.9,1,27.47,27.47,0.67,Groceries,0,Price-Sensitive / Occasional Shoppers
C10967,41,Female,West,90078.98,2.6,25,2275.06,89.71,0.42,Groceries,2,High-Value Loyalists
C10968,23,Female,South,50248.62,5.8,9,367.94,38.94,0.67,Sports,3,Young Digital Shoppers
C10969,18,Male,North,40174.77,4.5,19,1117.68,57.7,0.86,Beauty,3,Young Digital Shoppers
C10970,22,Male,East,56965.48,11.3,18,643.01,35.6,0.88,Groceries,3,Young Digital Shoppers
C10971,47,Male,North,103956.41,6.3,18,3519.46,194.71,0.43,Sports,2,High-Value Loyalists
C10972,42,Male,West,104261.59,11.2,29,1815.97,63.26,0.74,Groceries,2,High-Value Loyalists
C10973,33,Female,West,55196.76,27.7,6,20.0,3.54,0.44,Fashion,0,Price-Sensitive / Occasional Shoppers
C10974,36,Female,East,50815.09,3.4,18,1092.0,61.03,0.75,Fashion,3,Young Digital Shoppers
C10975,38,Female,West,60263.87,92.1,2,270.78,154.73,0.47,Sports,4,At-Risk / Churning
C10976,54,Female,West,44311.68,6.8,12,581.43,48.45,0.57,Electronics,0,Price-Sensitive / Occasional Shoppers
C10977,51,Female,East,34722.36,17.6,9,315.34,33.37,0.55,Groceries,0,Price-Sensitive / Occasional Shoppers
C10978,19,Male,South,55673.44,14.9,18,702.68,38.29,0.9,Fashion,3,Young Digital Shoppers
C10979,29,Male,South,43747.22,11.1,19,988.43,52.02,0.76,Groceries,3,Young Digital Shoppers
C10980,33,Male,South,47714.05,34.3,6,162.1,29.09,0.36,Electronics,0,Price-Sensitive / Occasional Shoppers
C10981,20,Female,East,49249.99,33.6,1,145.47,145.47,0.88,Electronics,3,Young Digital Shoppers
C10982,58,Female,West,80435.02,15.7,6,349.1,53.98,0.84,Electronics,0,Price-Sensitive / Occasional Shoppers
C10983,34,Female,East,61151.3,30.7,11,383.89,36.04,0.6,Home & Living,0,Price-Sensitive / Occasional Shoppers
C10984,53,Female,West,114511.39,7.2,15,3096.26,204.22,0.44,Electronics,2,High-Value Loyalists
C10985,20,Male,South,25789.24,53.3,2,180.03,87.36,0.84,Groceries,0,Price-Sensitive / Occasional Shoppers
C10986,29,Female,South,64477.06,7.7,10,791.44,80.64,0.94,Beauty,3,Young Digital Shoppers
C10987,42,Female,South,115245.4,7.1,29,3829.39,131.79,0.33,Electronics,2,High-Value Loyalists
C10988,33,Male,North,29088.92,1.0,23,1209.74,52.95,0.86,Groceries,3,Young Digital Shoppers
C10989,38,Female,West,63794.52,107.6,1,232.29,232.29,0.3,Sports,1,Infrequent Big Spenders
C10990,64,Female,East,49214.85,77.7,1,160.09,160.09,0.45,Groceries,4,At-Risk / Churning
C10991,75,Male,North,45042.82,44.5,1,161.49,161.49,0.16,Home & Living,4,At-Risk / Churning
C10992,54,Female,South,102825.44,76.1,1,407.44,407.44,0.0,Sports,1,Infrequent Big Spenders
C10993,25,Female,South,33830.52,6.0,24,955.99,39.8,0.81,Beauty,3,Young Digital Shoppers
C10994,34,Male,North,32992.39,1.8,5,99.21,20.5,0.79,Beauty,0,Price-Sensitive / Occasional Shoppers
C10995,63,Male,North,62486.42,21.4,12,157.33,12.65,0.28,Sports,0,Price-Sensitive / Occasional Shoppers
C10996,53,Male,South,62702.3,46.2,3,510.93,199.47,0.38,Fashion,1,Infrequent Big Spenders
C10997,41,Male,East,63378.79,3.4,20,3107.78,152.83,0.58,Electronics,2,High-Value Loyalists
C10998,41,Non-binary,West,39642.09,80.7,3,98.7,34.38,0.44,Electronics,0,Price-Sensitive / Occasional Shoppers
C10999,18,Female,South,49940.05,1.0,17,1131.36,66.19,1.0,Home & Living,3,Young Digital Shoppers
C11000,34,Male,South,82130.48,12.1,25,4774.52,190.43,0.61,Groceries,2,High-Value Loyalists
C11001,33,Male,North,40774.14,28.0,4,218.86,49.24,0.38,Sports,0,Price-Sensitive / Occasional Shoppers
C11002,46,Female,West,93507.99,12.0,21,1908.74,90.32,0.62,Beauty,2,High-Value Loyalists
C11003,44,Male,West,111880.25,12.2,29,2890.59,99.09,0.57,Beauty,2,High-Value Loyalists
C11004,50,Female,North,69004.9,67.4,5,366.44,72.7,0.5,Electronics,4,At-Risk / Churning
C11005,27,Female,North,46624.65,9.6,14,734.61,50.74,0.88,Fashion,3,Young Digital Shoppers
C11006,26,Male,South,30556.29,27.9,4,183.54,51.36,0.58,Fashion,0,Price-Sensitive / Occasional Shoppers
C11007,22,Female,East,60977.69,1.0,18,809.33,45.03,0.91,Fashion,3,Young Digital Shoppers
C11008,61,Male,East,66643.7,55.4,2,384.05,189.65,0.11,Fashion,4,At-Risk / Churning
C11009,67,Female,North,46221.76,24.5,8,499.16,62.91,0.67,Sports,0,Price-Sensitive / Occasional Shoppers
C11010,33,Female,East,80735.91,71.1,1,507.15,507.15,0.19,Sports,1,Infrequent Big Spenders
